individual,group
4.6550744637737935,1.0719972530655633
4.655507933550803,1.072253532730555
4.655507933550803,1.072253532730555
4.656329462779029,1.0726343656258572
4.657135338790409,1.0720441853675502
4.657135338790409,1.0720441853675502
4.6576010041095675,1.072246272105713
4.670526151329627,1.0699386321606077
4.670526151329627,1.0699386321606077
4.670526151329627,1.0699386321606077
4.670526151329627,1.0699386321606077
4.670526151329627,1.0699386321606077
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
4.6715204197974876,1.0702939178596913
5.180202938233286,1.2698592507659074
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.180710932008575,1.2695612565795986
5.181104236809684,1.2697367868604015
5.181104236809684,1.2697367868604015
5.181104236809684,1.2697367868604015
5.181104236809684,1.2697367868604015
5.181104236809684,1.2697367868604015
5.1799510639261594,1.2724045654620038
5.1799510639261594,1.2724045654620038
5.1799510639261594,1.2724045654620038
5.1799510639261594,1.2724045654620038
5.1799510639261594,1.2724045654620038
5.1799510639261594,1.2724045654620038
5.181133245118111,1.2730021145364414
5.181133245118111,1.2730021145364414
5.181133245118111,1.2730021145364414
5.181133245118111,1.2730021145364414
5.181133245118111,1.2730021145364414
5.182968635253694,1.2741016367293467
5.182253845907846,1.2737325538047135
5.182253845907846,1.2737325538047135
5.182253845907846,1.2737325538047135
5.182253845907846,1.2737325538047135
5.182845271293244,1.2741905486344973
5.182845271293244,1.2741905486344973
5.182845271293244,1.2741905486344973
5.182938247864723,1.2742485842591278
5.182938247864723,1.2742485842591278
5.182938247864723,1.2742485842591278
5.1841936201138905,1.2743972912360748
5.1841936201138905,1.2743972912360748
5.1841936201138905,1.2743972912360748
5.191028076636065,1.27444778290304
5.187675468604465,1.2789408487609817
5.187675468604465,1.2789408487609817
5.188380114311191,1.2783347688351347
5.188380114311191,1.2783347688351347
5.188380114311191,1.2783347688351347
5.188380114311191,1.2783347688351347
5.188380114311191,1.2783347688351347
5.180968667124569,1.2727545036093766
5.180968667124569,1.2727545036093766
5.180968667124569,1.2727545036093766
5.1828916685616955,1.2735537365803968
5.1828916685616955,1.2735537365803968
5.1828916685616955,1.2735537365803968
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.183791985867345,1.273988950904053
5.184067228704298,1.2741108871640674
5.184067228704298,1.2741108871640674
5.184067228704298,1.2741108871640674
5.184067228704298,1.2741108871640674
5.184067228704298,1.2741108871640674
5.185130844190061,1.2745190286409858
5.185130844190061,1.2745190286409858
5.184297510254563,1.2739392767229802
5.184297510254563,1.2739392767229802
5.184297510254563,1.2739392767229802
5.185004381745123,1.2733091596652586
5.185004381745123,1.2733091596652586
5.185004381745123,1.2733091596652586
5.185004381745123,1.2733091596652586
5.185004381745123,1.2733091596652586
5.185880146994436,1.2737976045892656
5.185880146994436,1.2737976045892656
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.186338771626912,1.2735377367299856
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
5.18703525994536,1.274123651633638
